HeldoutSubjectId	HeldoutSubjectIdx	Method	TaxonIdx	TimePoint	Truth	Pred
2	0	gLV-RA (elastic net)	0.0	0.0	0.00040360554284945513	0.00040358637272625155
2	0	gLV-RA (elastic net)	0.0	1.0	0.0008001800405091146	0.0006890009104692168
2	0	gLV-RA (elastic net)	0.0	2.0	0.0036624801243456662	0.0010091041686639195
2	0	gLV-RA (elastic net)	0.0	3.0	0.005580455224536427	0.001396368439403806
2	0	gLV-RA (elastic net)	0.0	4.0	0.0062679719556718696	0.0018698210224504638
2	0	gLV-RA (elastic net)	0.0	5.0	0.007712027344584491	0.0024455571997319715
2	0	gLV-RA (elastic net)	0.0	6.0	0.015319197674918033	0.003137327690244143
2	0	gLV-RA (elastic net)	0.0	7.0	0.017587482564133665	0.003955463476295771
2	0	gLV-RA (elastic net)	0.0	8.0	0.022744597128082574	0.004905718258145009
2	0	gLV-RA (elastic net)	0.0	9.0	0.020915881779798636	0.007201979744398506
2	0	gLV-RA (elastic net)	0.0	10.0	0.021495016029290683	0.009989538606156426
2	0	gLV-RA (elastic net)	0.0	11.0	0.036146503175300555	0.01314831433367941
2	0	gLV-RA (elastic net)	0.0	12.0	0.051023950017355095	0.016315106876527017
2	0	gLV-RA (elastic net)	0.0	13.0	0.0654096273612497	0.01878086089361139
2	0	gLV-RA (elastic net)	0.0	14.0	0.074123841386497	0.019819246486734242
2	0	gLV-RA (elastic net)	0.0	15.0	0.039491722806138246	0.016121733230532957
2	0	gLV-RA (elastic net)	0.0	16.0	0.042069385270846006	0.013937177184442312
2	0	gLV-RA (elastic net)	0.0	17.0	0.05150798696654215	0.013418889751656372
2	0	gLV-RA (elastic net)	0.0	18.0	0.0664087011085547	0.01248108540570726
2	0	gLV-RA (elastic net)	0.0	19.0	0.07305074465934364	0.01198175949756199
2	0	gLV-RA (elastic net)	0.0	20.0	0.0213942686191151	0.01502304125057919
2	0	gLV-RA (elastic net)	0.0	21.0	0.01262883448079195	0.015931690625507786
2	0	gLV-RA (elastic net)	0.0	22.0	0.006147128946083361	0.015162930333702808
2	0	gLV-RA (elastic net)	0.0	23.0	0.008131360822578954	0.013256744347823507
2	0	gLV-RA (elastic net)	0.0	24.0	0.007366181044360779	0.010683414247270411
2	0	gLV-RA (elastic net)	0.0	25.0	0.009548158196806844	0.006010136468021209
2	0	gLV-RA (elastic net)	0.0	26.0	0.0077739414094770065	0.002788967588678955
2	0	gLV-RA (elastic net)	0.0	27.0	0.005030542579949694	0.0027943607794353614
2	0	gLV-RA (elastic net)	0.0	28.0	0.05779395959906126	0.005544702812166954
2	0	gLV-RA (elastic net)	0.0	29.0	0.059158598701349194	0.008946734066477394
2	0	gLV-RA (elastic net)	0.0	30.0	0.10065557686304244	0.01278355111138078
2	0	gLV-RA (elastic net)	0.0	31.0	0.1071504080510804	0.016826434533249474
2	0	gLV-RA (elastic net)	0.0	32.0	0.09242947931764968	0.020877119257232096
2	0	gLV-RA (elastic net)	0.0	33.0	0.08643906297754525	0.024787960840142797
2	0	gLV-RA (elastic net)	0.0	34.0	0.033051196584397584	0.028472157611109654
2	0	gLV-RA (elastic net)	0.0	35.0	0.08094986394158298	0.03504668393106771
2	0	gLV-RA (elastic net)	0.0	36.0	0.10157909502625145	0.04458674485365964
2	0	gLV-RA (elastic net)	0.0	37.0	0.10218210013291981	0.04593482510351017
2	0	gLV-RA (elastic net)	0.0	38.0	0.11258962397069415	0.06545669887608634
2	0	gLV-RA (elastic net)	0.0	39.0	0.09216341903993235	0.07957268178794953
2	0	gLV-RA (elastic net)	0.0	40.0	0.24604354403736106	0.08599792696217509
2	0	gLV-RA (elastic net)	0.0	41.0	0.3203340495892958	0.08530944728068669
2	0	gLV-RA (elastic net)	0.0	42.0	0.19811742965625767	0.07935244242367705
2	0	gLV-RA (elastic net)	0.0	43.0	0.11340466098356522	0.059634511356251106
2	0	gLV-RA (elastic net)	0.0	44.0	0.06264517742915342	0.017857164631424914
2	0	gLV-RA (elastic net)	0.0	45.0	0.08143769901558826	0.01614266390482784
2	0	gLV-RA (elastic net)	0.0	46.0	0.13436192703881966	0.016972955985255684
2	0	gLV-RA (elastic net)	0.0	47.0	0.23127080477775605	0.01614741480331466
2	0	gLV-RA (elastic net)	0.0	48.0	0.25828436566804736	0.015045451426495295
2	0	gLV-RA (elastic net)	0.0	49.0	0.24636620721023597	0.013958442209002027
2	0	gLV-RA (elastic net)	0.0	50.0	0.3546592197539159	0.012974683018185926
2	0	gLV-RA (elastic net)	0.0	51.0	0.38141661939875204	0.012128333777162548
2	0	gLV-RA (elastic net)	0.0	52.0	0.37333200699171504	0.011435775506809192
2	0	gLV-RA (elastic net)	0.0	53.0	0.378989620356126	0.010514378483497887
2	0	gLV-RA (elastic net)	0.0	54.0	0.6446261544796752	0.01005618000762252
2	0	gLV-RA (elastic net)	0.0	55.0	0.6161097168152087	0.010064863163999647
2	0	gLV-RA (elastic net)	0.0	56.0	0.52967242539825	0.014274219504873831
2	0	gLV-RA (elastic net)	0.0	57.0	0.4125824693685203	0.019203749426748407
2	0	gLV-RA (elastic net)	0.0	58.0	0.5288051963070755	0.02486700843276889
2	0	gLV-RA (elastic net)	0.0	59.0	0.4755818786367415	0.031176864456970974
2	0	gLV-RA (elastic net)	0.0	60.0	0.24375077726650915	0.037984731548559164
2	0	gLV-RA (elastic net)	0.0	61.0	0.30124888250751775	0.052338840059158426
2	0	gLV-RA (elastic net)	0.0	62.0	0.15339755867470914	0.0865444781244692
2	0	gLV-RA (elastic net)	0.0	63.0	0.16828414605043354	0.08895354442971078
2	0	gLV-RA (elastic net)	0.0	64.0	0.14908734240807636	0.0987178633860428
2	0	gLV-RA (elastic net)	0.0	65.0	0.1911980312074563	0.10585171062923047
2	0	gLV-RA (elastic net)	0.0	66.0	0.2473229158404061	0.10987463746102033
2	0	gLV-RA (elastic net)	0.0	67.0	0.3140313470242771	0.11082900775078716
2	0	gLV-RA (elastic net)	0.0	68.0	0.2599826752731439	0.10914410576205938
2	0	gLV-RA (elastic net)	0.0	69.0	0.1830951706270494	0.1053922199495332
2	0	gLV-RA (elastic net)	0.0	70.0	0.2613599948727809	0.1000990877622376
2	0	gLV-RA (elastic net)	0.0	71.0	0.3040654048605667	0.08632853329506933
2	0	gLV-RA (elastic net)	0.0	72.0	0.23553042121684872	0.0695651875132842
2	0	gLV-RA (elastic net)	0.0	73.0	0.2766790624295695	0.05087004959447262
2	0	gLV-RA (elastic net)	0.0	74.0	0.26018646965835407	0.04144345489355556
2	0	gLV-RA (elastic net)	1.0	0.0	0.008744786761738194	0.008744371409068762
2	0	gLV-RA (elastic net)	1.0	1.0	0.012927908779475382	0.010109247332954962
2	0	gLV-RA (elastic net)	1.0	2.0	0.01329212298786915	0.013158573215660229
2	0	gLV-RA (elastic net)	1.0	3.0	0.1032164513577643	0.017738706777458844
2	0	gLV-RA (elastic net)	1.0	4.0	0.18151271364414723	0.024182308934211364
2	0	gLV-RA (elastic net)	1.0	5.0	0.1835718863490707	0.03295334466986997
2	0	gLV-RA (elastic net)	1.0	6.0	0.1660916002118917	0.044528546997816144
2	0	gLV-RA (elastic net)	1.0	7.0	0.24086764913983058	0.059252153165807765
2	0	gLV-RA (elastic net)	1.0	8.0	0.14746904550979625	0.07713851382044754
2	0	gLV-RA (elastic net)	1.0	9.0	0.10362671863159036	0.11966453463495418
2	0	gLV-RA (elastic net)	1.0	10.0	0.10496995602894031	0.16090861590353484
2	0	gLV-RA (elastic net)	1.0	11.0	0.0794823660981747	0.1864654519441946
2	0	gLV-RA (elastic net)	1.0	12.0	0.09502576562625158	0.1885304665517302
2	0	gLV-RA (elastic net)	1.0	13.0	0.14050510958951243	0.1687011022324932
2	0	gLV-RA (elastic net)	1.0	14.0	0.13300060330170568	0.13543685094777577
2	0	gLV-RA (elastic net)	1.0	15.0	0.14582012765894717	0.047960453926369016
2	0	gLV-RA (elastic net)	1.0	16.0	0.0711259890444309	0.02416463692261436
2	0	gLV-RA (elastic net)	1.0	17.0	0.11048637049988078	0.013924837725804528
2	0	gLV-RA (elastic net)	1.0	18.0	0.1492539914941086	0.008129709435426485
2	0	gLV-RA (elastic net)	1.0	19.0	0.14243996675427367	0.007808170525819803
2	0	gLV-RA (elastic net)	1.0	20.0	0.41310423555345616	0.020546816262185064
