HeldoutSubjectId	HeldoutSubjectIdx	Method	TaxonIdx	TimePoint	Truth	Pred
2	0	gLV-RA (elastic net)	0.0	0.0	0.00040360554284945513	0.00040358646703568237
2	0	gLV-RA (elastic net)	0.0	1.0	0.0008001800405091146	0.0012897102650036383
2	0	gLV-RA (elastic net)	0.0	2.0	0.0036624801243456662	0.0028111135397103225
2	0	gLV-RA (elastic net)	0.0	3.0	0.005580455224536427	0.0050448612297730264
2	0	gLV-RA (elastic net)	0.0	4.0	0.0062679719556718696	0.007947078335633828
2	0	gLV-RA (elastic net)	0.0	5.0	0.007712027344584491	0.011477710988990607
2	0	gLV-RA (elastic net)	0.0	6.0	0.015319197674918033	0.015637987312910984
2	0	gLV-RA (elastic net)	0.0	7.0	0.017587482564133665	0.02032348682616112
2	0	gLV-RA (elastic net)	0.0	8.0	0.022744597128082574	0.025303063657595493
2	0	gLV-RA (elastic net)	0.0	9.0	0.020915881779798636	0.03512188604545298
2	0	gLV-RA (elastic net)	0.0	10.0	0.021495016029290683	0.04439877912762598
2	0	gLV-RA (elastic net)	0.0	11.0	0.036146503175300555	0.05531718380905866
2	0	gLV-RA (elastic net)	0.0	12.0	0.051023950017355095	0.0701192340197253
2	0	gLV-RA (elastic net)	0.0	13.0	0.0654096273612497	0.08806718037886901
2	0	gLV-RA (elastic net)	0.0	14.0	0.074123841386497	0.10738899601818372
2	0	gLV-RA (elastic net)	0.0	15.0	0.039491722806138246	0.17644667125040564
2	0	gLV-RA (elastic net)	0.0	16.0	0.042069385270846006	0.12455510199664044
2	0	gLV-RA (elastic net)	0.0	17.0	0.05150798696654215	1.0000015287335079e-10
2	0	gLV-RA (elastic net)	0.0	18.0	0.0664087011085547	1.0000000387721447e-10
2	0	gLV-RA (elastic net)	0.0	19.0	0.07305074465934364	9.999999859000002e-11
2	0	gLV-RA (elastic net)	0.0	20.0	0.0213942686191151	9.999999859000002e-11
